radius_inner_m,radius_outer_m,radius_mid_m,heliostat_count,count_density_per_m2,count_share,baseline_density_per_m2,baseline_count_share,layout_id,label,delta_density_pct,delta_count_share_pctpt
342.9389670775117,457.2519561033489,400.0954615904303,802,0.0027908422826992737,0.0673101133025598,0.0027247250715131312,0.06571548468317247,sb_hy_energy,"B_hy,E",2.4265644955300147,0.15946286193873338
457.2519561033489,571.5649451291861,514.4084506162675,923,0.002498147961834306,0.07746537977339488,0.0022653844464304595,0.0702475870751154,sb_hy_energy,"B_hy,E",10.274790919952203,0.7217792698279477
571.5649451291861,685.8779341550234,628.7214396421048,905,0.002004079104613453,0.07595467897608058,0.0018468530091133922,0.06999580360889635,sb_hy_energy,"B_hy,E",8.513189448441242,0.595887536718423
685.8779341550234,800.1909231808606,743.0344286679419,973,0.0018231754064324517,0.08166177087704574,0.0018775146528728845,0.08409567771716324,sb_hy_energy,"B_hy,E",-2.8942115768463066,-0.2433906840117503
800.1909231808606,914.5039122066978,857.3474176937792,983,0.001596324667269635,0.08250104909777592,0.0014988887771005832,0.07746537977339488,sb_hy_energy,"B_hy,E",6.5005417118093085,0.5035669324381042
914.5039122066978,1028.816901232535,971.6604067196164,986,0.001412820407451254,0.08275283256399496,0.0013010557099044002,0.07620646244229962,sb_hy_energy,"B_hy,E",8.590308370044049,0.6546370121695344
1028.816901232535,1143.1298902583721,1085.9733957454537,879,0.001126922992876273,0.07377255560218213,0.001164102477282885,0.07620646244229962,sb_hy_energy,"B_hy,E",-3.1938325991189522,-0.2433906840117489
1143.1298902583721,1257.4428792842095,1200.2863847712908,973,0.0011286323944581828,0.08166177087704574,0.0007899266810133839,0.05715484683172472,sb_hy_energy,"B_hy,E",42.878120411160054,2.4506924045321017
1257.4428792842095,1371.7558683100467,1314.599373797128,985,0.0010431994762664803,0.08266890474192194,0.0013344480610109292,0.10574905581200168,sb_hy_energy,"B_hy,E",-21.82539682539683,-2.308015107007974
1371.7558683100467,1486.0688573358839,1428.9123628229654,860,0.0008379486554538473,0.0721779269827948,0.0009207691620975414,0.07931179185900127,sb_hy_energy,"B_hy,E",-8.99470899470899,-0.7133864876206473
1486.0688573358839,1600.3818463617213,1543.2253518488026,623,0.0005620607368085116,0.05228703315148972,0.0004835707141723311,0.044985312631137225,sb_hy_energy,"B_hy,E",16.231343283582078,0.7301720520352495
1600.3818463617213,1714.6948353875584,1657.5383408746397,466,0.0003914234898170538,0.03911036508602602,0.0004561007617396142,0.04557280738564834,sb_hy_energy,"B_hy,E",-14.180478821362799,-0.6462442299622319
1714.6948353875584,1829.0078244133956,1771.8513299004771,444,0.0003488833486698313,0.03726395300041964,0.0003268816960510131,0.034913973982375154,sb_hy_energy,"B_hy,E",6.730769230769235,0.23499790180444846
1829.0078244133956,1943.3208134392328,1886.164318926314,279,0.00020594404058458707,0.0234158623583718,0.00032700075261280317,0.03718002517834662,sb_hy_energy,"B_hy,E",-37.02031602708804,-1.3764162819974821
1943.3208134392328,2057.63380246507,2000.4773079521515,0,0.0,0.0,5.706959281330191e-05,0.006882081409987411,sb_hy_energy,"B_hy,E",-100.0,-0.6882081409987412
0.0,114.31298902583723,57.15649451291861,0,0.0,0.0,0.0,0.0,sb_pf_flux,"B_pf,R",,0.0
114.31298902583723,228.62597805167445,171.46948353875584,256,0.0020786323236064415,0.021485522450692403,0.0023222220490290717,0.02400335711288292,sb_pf_flux,"B_pf,R",-10.489510489510502,-0.2517834662190518
